path,description
/OE/OE0107/OE0107B/Vissaintakter,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for municipalities"", ""Some incomes by region and activity. Year 2011 - 2023"""
/OE/OE0107/OE0107B/IndFamTkrRN,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for municipalities"", ""Costs and incomes of municipal individual and family care. Year 2014 - 2023"""
/OE/OE0107/OE0107B/TkrAldFunktRN,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for municipalities"", ""Costs and incomes of municipal services for the elderly and persons with disabilities. Year 2014 - 2023"""
/OE/OE0107/OE0107B/InvestKommun,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for municipalities"", ""Investment in municipalities by region and activity. Year 2015 - 2023"""
/OE/OE0107/OE0107C/AnsvarsforbL,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""Contingent liabilities in regions by type of liabilities. Year 2012 - 2023"""
/OE/OE0107/OE0107C/VerksIntLT,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""The regions revenue by account record. Year 2007 - 2023"""
/OE/OE0107/OE0107C/VerksKostnLT,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""The regions costs by account record. Year 2007 - 2023"""
/OE/OE0107/OE0107C/ResultLTing,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""Income statement for regions by income statement items. Year 1999 - 2023"""
/OE/OE0107/OE0107C/ResultKcrLTing,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""Income statement for region groups by region and balance sheet items. Year 1999 - 2023"""
/OE/OE0107/OE0107C/BalansKnLTing,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""Balance sheet for regions by items in balance sheet. Year 1999 - 2023"""
/OE/OE0107/OE0107C/BalansKcrLTing,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Data from income statement and balance sheet for county councils"", ""Balance sheet for county council groups by balance sheet items. Year 1999 - 2023"""
/OE/OE0107/OE0107D/KostnDRLT,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for county councils"", ""Expenses and revenues for regions by activity. Year 2007 - 2023"""
/OE/OE0107/OE0107D/FinansLT,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for county councils"", ""Net costs excl. pharmaceuticals in the benefit for regions by activity. Year 2009 - 2023"""
/OE/OE0107/OE0107D/ForsaljVerksamh,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for county councils"", ""County councils purchase and sale of activity by activity. Year 2012 - 2023"""
/OE/OE0107/OE0107D/LamnadeBidragTotalt,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for county councils"", ""Left contributions for regions by activity. Year 2012 - 2023"""
/OE/OE0107/OE0107D/DriftredovLandst,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for county councils"", ""Income and costs from regions by activity. Year 2007 - 2023"""
/OE/OE0107/OE0107D/InvestLandsN,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Statement of accounts for county councils"", ""Investment in regions by activity.  Year 2007 - 2023"""
/OE/OE0107/OE0107G/FinNyckeltalKcr,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Old tables, not updated"", ""Financial key ratios for municipality groups by region and key ratios. Year 1998 - 2013"""
/OE/OE0107/OE0107G/KostnKomverksKrinv,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Old tables, not updated"", ""Gross and net costs, SEK per capita, for operations in municipalities by region and fields of operation. Year 1998 - 2013"""
/OE/OE0107/OE0107G/VerksKoep,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Old tables, not updated"", ""Purchase of services in municipalities as share of the total costs for operations by region and field of operation. Year 1998 - 2013"""
/OE/OE0107/OE0107G/InvestLands,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Old tables, not updated"", ""Investment in regions by activity. Year 2007 - 2022"""
/OE/OE0107/OE0107G/KostnLTingverkKrinv,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Old tables, not updated"", ""Net costs for the regions activities by area of activity. Year 2007 - 2013"""
/OE/OE0107/OE0107G/VerksLTingKop,"""Public finances"", ""Annual accounts for municipalities and county councils"", ""Old tables, not updated"", ""Purchase of activities as a proportion of the regions cost for activities by area of activity. Year 2007 - 2013"""
/OE/OE0108/OE0108K/KomFtg,"""Public finances"", ""Publicly owned enterprises"", ""Old tables, not updated"", ""Municipality-owned enterprises with some economic facts by activity. Year 1994 - 2007"""
/OE/OE0115/OE0115A/Statbidkom,"""Public finances"", ""Economic equalisation for local government and equalisation of costs for support and services to cer"", ""Economic equalisation"", ""Government grants and intramunicipal equalisation by region. Year 1996 - 2004"""
/OE/OE0115/OE0115A/KomEkUtj,"""Public finances"", ""Economic equalisation for local government and equalisation of costs for support and services to cer"", ""Economic equalisation"", ""Economic equalisation for municipalities and regions, Year 2005 - 2024"""
/OE/OE0115/OE0115A/KostutkomNy,"""Public finances"", ""Economic equalisation for local government and equalisation of costs for support and services to cer"", ""Economic equalisation"", ""Outcome, cost equalisation for municipalities. Year 1996 - 2024"""
/OE/OE0115/OE0115A/KostutLT,"""Public finances"", ""Economic equalisation for local government and equalisation of costs for support and services to cer"", ""Economic equalisation"", ""Cost equalisation for regions by model. Year 1996 - 2024"""
/OE/OE0115/OE0115A/UtjLSSKom,"""Public finances"", ""Economic equalisation for local government and equalisation of costs for support and services to cer"", ""Economic equalisation"", ""Equalisation of municipal costs for persons with certain functional impairments   2004 - 2024"""
/OE/OE0202/OE0202A/Statsskuld,"""Public finances"", ""The Swedish Central Government Debt"", ""Central Government Debt"", ""The Swedish central government debt by item. Month 1970M01 - 2024M04"""
/PR/PR0101/PR0101A/KPItotM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI), total 1980=100. Month 1980M01 - 2024M04"""
/PR/PR0101/PR0101A/KPICOI80MN,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI) by product group (COICOP), 1980=100. Month 1980M01 - 2024M04"""
/PR/PR0101/PR0101A/KPI19Bas1980,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI) by product group, 1980=100. Month 1980M01 - 2024M04"""
/PR/PR0101/PR0101A/KPILevindexM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)/Living Cost Index, excluding taxes and social benefits, July 1914=100. Month 1914M01 - 2024M04"""
/PR/PR0101/PR0101A/KPIArViktInd,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI) Year, Weights and Index, Year 2005 - 2022"""
/PR/PR0101/PR0101A/KPILevindexAr,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)"", ""Consumer Price Index (CPI)/Living Cost Index, excluding taxes and social benefits, July 1914=100. Year 1914 - 2023"""
/PR/PR0101/PR0101H/KPIKS,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index at constant taxes (CPI-CT)"", ""Consumer Price Index at constant taxes (CPI-CT), 1980=100. Month 1980M01 - 2024M04"""
/PR/PR0101/PR0101H/KPIKSAr,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index at constant taxes (CPI-CT)"", ""Consumer Price Index at constant taxes (CPI-CT), annual averages, 1980=100. Year 1980 - 2023"""
/PR/PR0101/PR0101G/KPIF,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index with fixed interest rate (CPIF)"", ""Consumer Price Index with fixed interest rate (CPIF), 1987=100. Month 1987M01 - 2024M04"""
/PR/PR0101/PR0101I/KPIFKS,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index with fixed interest rate and at constant taxes (CPIF-CT)"", ""Consumer Price Index, with fixed interest rate and at constant taxes (CPIF-CT), 1987=100. Month 1987M01 - 2024M04"""
/PR/PR0101/PR0101J/KPIFexEN,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Consumer Price Index with fixed interest rate exclusive energy (CPIF-XE)"", ""Consumer Price Index exclusive energy with fixed interest rate (CPIF-XE), 1987=100. Month 1987M01 - 2024M04"""
/PR/PR0101/PR0101C/HIKP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Harmonized Index of Consumer Prices (HICP)"", ""Harmonized Index of Consumer Prices (HICP), 2015=100. Month 1996M01 - 2024M04"""
/PR/PR0101/PR0101C/HIKPAR22015,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Harmonized Index of Consumer Prices (HICP)"", ""Harmonized Index of Consumer Prices, 2015=100. Year 1996 - 2023"""
/PR/PR0101/PR0101K/HIKPKS,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Harmonized Consumer Price Index at constant taxes (HICP-CT)"", ""Harmonized Consumer Price Index at constant taxes (HICP-CT), 2015=100. Month 2002M12 - 2024M04"""
/PR/PR0101/PR0101K/HIKPCTAR22015,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Harmonized Consumer Price Index at constant taxes (HICP-CT)"", ""Harmonized Index of Consumer Prices - CT, 2015=100. Year 2003 - 2023"""
/PR/PR0101/PR0101E/Basbeloppet,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Price Basic Amount"", ""Price base amount. Year 1960 - 2024"""
/PR/PR0101/PR0101E/Basbelopp,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Price Basic Amount"", ""Increased Price Basic Amount. Year 1996 - 2024"""
/PR/PR0101/PR0101L/KPIFastAmed,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Annual average (CPI)"", ""Consumer Price Index (CPI), Fixed Index numbers, total annual average, 1980=100. Year 1980 - 2023"""
/PR/PR0101/PR0101L/KPISkuggAr,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Annual average (CPI)"", ""Consumer Price Index (CPI), total annual averages, Shadow Index numbers, 1980=100. Year 1980 - 2023"""
/PR/PR0101/PR0101L/KPICOI80Ar,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Annual average (CPI)"", ""Consumer Price Index (CPI), annual averages by product group (COICOP), 1980=100. Year 1980 - 2023"""
/PR/PR0101/PR0101F/KPIFastM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI), total, Fixed Index numbers, 1980=100 (no update after 2005M12). Month 1980M01 - 2005M12"""
/PR/PR0101/PR0101F/KPIFastM2,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI), total, Fixed Index numbers (two decimals), 1980=100 (no update after 2022M11). Month 2006M01 - 2022M11"""
/PR/PR0101/PR0101F/KPISkuggM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI), total, Shadow Index numbers, 1980=100 (no update after 2022M11). Month 1980M01 - 2022M11"""
/PR/PR0101/PR0101F/KPI12MNy,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI), annual changes (Inflation Rate), 1980=100 (no update after 2022M11). Month 1980M01 - 2022M11"""
/PR/PR0101/PR0101F/HIKPF12MP2015,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices, annual changes, 2015=100 (no update after 2021M11). Month 1997M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIFFMP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI), monthly changes (no update after 2022M11). Month 1980M01 - 2022M11"""
/PR/PR0101/PR0101F/KPIFInd,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index with fixed interest rate (CPIF), 1987=100 (no update after 2021M11). Month 1987M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIFFM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index with fixed interest rate (CPIF), monthly change (no update after 2021M11). Month 1988M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIF12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index with fixed interest rate (CPIF), 12 month change (no update after 2021M11). Month 1988M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIFCTInd,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index, with fixed interest rate and at constant taxes (CPIF-CT), 1987=100 (no update after 2021M11). Month 1987M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIKSFM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index with fixed interest rate and at constant taxes (CPIF-CT), monthly changes according to CPIF-CT (no update after 2021M11). Month 1987M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIKSF12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index with fixed interest rate and at constant taxes (CPIF-CT), annual changes according to CPIF-CT (no update after 2021M11). Month 1987M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIKSMan,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index at constant taxes (CPI-CT), 1980=100 (no update after 2021M11). Month 1980M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIKSFFMP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index at constant taxes (CPI-CT), monthly changes (no update after 2021M11). Month 1980M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIKS12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index at constant taxes (CPI-CT), annual changes, 1980=100 (no update after 2021M11). Month 1980M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIFExEnInd,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index exclusive energy with fixed interest rate. 1987=100 (no update after 2021M11). Month 1987M01 - 2021M11"""
/PR/PR0101/PR0101F/KPIFExEnM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index exclusive energy with fixed interest rate., monthly change (no update after 2021M11). Month 1987M02 - 2021M11"""
/PR/PR0101/PR0101F/KPIFExEn12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index exclusive energy with fixed interest rate. Annual change (no update after 2021M11). Month 1988M01 - 2021M11"""
/PR/PR0101/PR0101F/KPICOI80M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI) by product group (COICOP), 1980=100 (no update after 2020M12). Month 1980M01 - 2020M12"""
/PR/PR0101/PR0101F/KPI12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Consumer Price Index (CPI), annual changes (Inflation Rate, according to old method, no update after 2004M12), 1980=100. Month 1980M01 - 2004M12"""
/PR/PR0101/PR0101F/NPIM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Net Price Index (NPI), 1980=100. Month 1980M01 - 2013M12"""
/PR/PR0101/PR0101F/NPIAr,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Net Price Index (NPI), annual averages, 1980=100. Year 1980 - 2013"""
/PR/PR0101/PR0101F/NPIFFMP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Net Price Index (NPI), monthly changes. Month 1980M01 - 2013M12"""
/PR/PR0101/PR0101F/NPI12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Net Price index (NPI), annual changes (according to old method, no update after 2004M12), 1980=100. Month 1980M01 - 2004M12"""
/PR/PR0101/PR0101F/HIKPF12MP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices, annual changes, 2005=100. Month 1995M01 - 2016M12"""
/PR/PR0101/PR0101F/HIKPFFMP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices, monthly changes, 2005=100. Month 1995M01 - 2016M12"""
/PR/PR0101/PR0101F/HIKPAR2,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices, 2005=100. Year 1995 - 2016"""
/PR/PR0101/PR0101F/HIKPIND2,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices, 2005=100. Month 1995M01 - 2016M12"""
/PR/PR0101/PR0101F/HIKPCTIND2,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices - CT, 2005=100 2004M01 - 2016M12"""
/PR/PR0101/PR0101F/HIKPCTF12MP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices - CT, annual changes, 2005=100. Month 2004M01 - 2016M12"""
/PR/PR0101/PR0101F/HIKPCTFFMP,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices, monthly changes - CT, 2005=100. Month 2007M05 - 2016M12"""
/PR/PR0101/PR0101F/HIKPCTAR2,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Harmonized Index of Consumer Prices - CT, 2005=100. Year 2007 - 2016"""
/PR/PR0101/PR0101F/KPIX12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Underlying Inflation, annual changes according to KPIX. Month 1980M01 - 2015M12"""
/PR/PR0101/PR0101F/KPIXFM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Underlying Inflation, monthly changes according to KPIX. Month 1980M01 - 2015M12"""
/PR/PR0101/PR0101F/UNDINHXFM,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Underlying Inflation, monthly changes according to UNDINHX. Month 1980M01 - 2007M09"""
/PR/PR0101/PR0101F/UND1X12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Underlying Inflation, annual changes according to UND1X (according to old method, no update after 2004M12). Month 1980M01 - 2004M12"""
/PR/PR0101/PR0101F/UNDINHX12M,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Old tables not updated"", ""Underlying Inflation, annual changes according to UNDINHX (according to old method, no update after 2004M12). Month 1980M01 - 2004M12"""
/PR/PR0101/PR0101S/SnabbStatPR0101,"""Prices and Consumption"", ""Consumer Price Index (CPI)"", ""Economic indicators"", ""Consumer Price Index (CPI), monthly and annual changes. Month 2014M01 - 2024M04"""
/PR/PR0301/PR0301G/PPI2020M,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index (HMPI, EXPI, IMPI, PPI, ITPI)"", ""Producer Price Index by market and products SPIN 2015, 2020=100. Month 1990M01 - 2024M04"""
/PR/PR0301/PR0301G/PPI2020A,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index (HMPI, EXPI, IMPI, PPI, ITPI)"", ""Producer Price Index by market and products SPIN 2015, 2020=100. Year 1990 - 2023"""
/PR/PR0301/PR0301G/PPIvikt,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index (HMPI, EXPI, IMPI, PPI, ITPI)"", ""Weights (PPI) by market and product groups SPIN 2015. Year 2015 - 2024"""
/PR/PR0301/PR0301G/PPI2020ArManFor,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index (HMPI, EXPI, IMPI, PPI, ITPI)"", ""Rate of change Producer Price Index by market and products SPIN 2015, 2020=100. Month 2023M01 - 2024M04"""
/PR/PR0301/PR0301L/TPI2020K,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index for Services (HMPI, EXPI, IMPI, TPI, ITPI)"", ""Producer Price Index for Services (SPPI) by market and products SPIN 2015, 2020=100. Quarter 1996K1 - 2024K1"""
/PR/PR0301/PR0301L/TPI2020A,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index for Services (HMPI, EXPI, IMPI, TPI, ITPI)"", ""Producer Price Index for Services (SPPI) by market and products SPIN 2015, 2020=100. Year 1996 - 2023"""
/PR/PR0301/PR0301L/TPIvikt,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Producer Price Index for Services (HMPI, EXPI, IMPI, TPI, ITPI)"", ""Weights (SPPI) by market and product groups SPIN 2015. Year 2015 - 2024"""
/PR/PR0301/PR0301A/SnabbStatPR0301,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Economic indicators"", ""Price indices in Producer and Import stages (PPI), change from previous period. Month 2014M01 - 2024M04"""
/PR/PR0301/PR0301X/NTPR0301PPI,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Key figures"", ""Key figures, PPI 2018M01 - 2024M04"""
/PR/PR0301/PR0301X/NTPR0301TPI,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Key figures"", ""Key figures, Service Producer Price Index 2018K1 - 2024K1"""
/PR/PR0301/PR0301Ö/PPI2015M,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Older tables, not updated"", ""Producer Price Index by market and products SPIN 2015, 2015=100 (Not updated). Month 1990M01 - 2021M12"""
/PR/PR0301/PR0301Ö/PPI2015A,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Older tables, not updated"", ""Producer Price Index by market and products SPIN 2015, 2015=100 (Not updated). Year 1990 - 2021"""
/PR/PR0301/PR0301Ö/TPI2015Kv15,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Older tables, not updated"", ""Producer Price Index for Services (SPPI) by products SPIN 2015, 2015=100 (Not updated). Quarter 1995K1 - 2021K4"""
/PR/PR0301/PR0301Ö/TPI2015Ar15,"""Prices and Consumption"", ""Producer and import price index (PPI)"", ""Older tables, not updated"", ""Producer Price Index for Services (SPPI) by products SPIN 2015, 2015=100 (Not updated). Year 1995 - 2021"""
/PR/PR0502/PR0502A/FPIBOM2015,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index for buildings (CCI), excluding wage drift and VAT, 2015=100, by type of building and type of expenditure. Month 2015M01 - 2024M04"""
/PR/PR0502/PR0502A/FPIBOM,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index for buildings (CCI), excluding wage drift and VAT, 1968=100, by type of building and type of expenditure. Month 1975M01 - 2024M04"""
/PR/PR0502/PR0502A/FPIJBM15,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index (CCI) for agricultural buildings, excluding wage drift and VAT, 2015=100, by type of expenditure. Month 2015M01 - 2024M04"""
/PR/PR0502/PR0502A/FPIJBM,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index (CCI) for agricultural buildings, excluding wage drift and VAT, 1980=100, by type of expenditure. Month 1980M01 - 2024M04"""
/PR/PR0502/PR0502A/FPIBOAr,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index for buildings (CCI), excluding wage drift and VAT, 1968=100, by type of building and type of expenditure. Year 1975 - 2023"""
/PR/PR0502/PR0502A/FPIBOM2004,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index for buildings (CCI), excluding wage drift and VAT, 2004=100, by type of building and type of expenditure (not updated). Month 2004M01 - 2015M12"""
/PR/PR0502/PR0502A/FPIBO04Ar,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction cost index for buildings (CCI), excluding wage drift and VAT, 2004=100, by type of building and type of expenditure (not updated). Year 2004 - 2015"""
/PR/PR0502/PR0502A/BKIMAM,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) excluding wage"", ""Construction Cost index (CCI) for multi-dwelling buildings, excluding VAT, 1968=100 by building materials Month 2000M01 - 2024M04"""
/PR/PR0502/PR0502B/FPIInLgKv,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) including wage"", ""Construction cost index for buildings (CCI), including wage drift, 1968=100, by type of building and type of expenditure. Quarter 1975K1 - 2024K1"""
/PR/PR0502/PR0502B/FPIEUKvNy,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) including wage"", ""Construction cost index (CCI) for new residential buildings, including wage drift, excluding VAT, 2015=100, by type of expenditure (Eurostat). Quarter 1990K1 - 2023K4"""
/PR/PR0502/PR0502B/FPIInLgAr,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) including wage"", ""Construction cost index for buildings (CCI), including wage drift, 1968=100, by type of building and type of expenditure. Year 1975 - 2023"""
/PR/PR0502/PR0502B/FPIInLg04Kv,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) including wage"", ""Construction cost index for buildings (CCI), including wage drift, 2004=100, by type of building and type of expenditure (not updated). Quarter 2004K1 - 2015K4"""
/PR/PR0502/PR0502B/FPIInLg04Ar,"""Prices and Consumption"", ""Construction cost index for buildings (input price index)"", ""Construction cost index for buildings (CCI) including wage"", ""Construction cost index for buildings (CCI), including wage drift, 2004=100, by type of building and type of expenditure (not updated). Year 2004 - 2015"""
/TK/TK1001/TK1001A/Fordon,"""Transport and communications"", ""Registered vehicles"", ""Registered vehicles"", ""Vehicles from the vehicle register by type of vehicle and stock. Month 1975M01 - 2024M04"""
/TK/TK1001/TK1001A/FordonTrafik,"""Transport and communications"", ""Registered vehicles"", ""Registered vehicles"", ""Vehicles in use by region and type of vehicles. Year 2002 - 2023"""
/TK/TK1001/TK1001A/PersBilarA,"""Transport and communications"", ""Registered vehicles"", ""Registered vehicles"", ""Passenger cars in use by region and type of ownership. Year 2002 - 2023"""
/TK/TK1001/TK1001A/PersBilarDrivMedel,"""Transport and communications"", ""Registered vehicles"", ""Registered vehicles"", ""New registrations of passenger cars by region and by type of fuel. Month 2006M01 - 2024M04"""
/TK/TK1001/TK1001S/SnabbStatTK1001,"""Transport and communications"", ""Registered vehicles"", ""Economic indicators"", ""New registrations of passenger cars, month 2013M12 - 2024M04"""
/TK/TK1001/TK1001Z/PersBilarDeso,"""Transport and communications"", ""Registered vehicles"", ""DeSo"", ""Passenger cars, registered on population 31 December, by status, and region. Year 2015 - 2023"""
/UF/UF0301/UF0301A/FoUuSvutg,"""Education and research"", ""Research and development in Sweden"", ""Totals"", ""Total expenditure on intramural R&D by sector of performance and type of cost, SEK million. Year 2007 - 2022"""
